source_batch,row_number,order_id,reason_code,raw_data,rejected_at
1,415,O000415,MISSING_CUSTOMER_ID,"{'order_id': 'O000415', 'order_datetime': '2026-01-12 21:48:00', 'customer_id': None, 'product_id': 'P030', 'quantity': '1', 'unit_price': '915.53', 'discount_pct': '10', 'payment_method': 'Credit Card', 'sales_channel': 'Marketplace', 'updated_at': '2026-01-13 23:59:00', 'source_batch': '1', '_row_number': '415', 'quantity_num': '1.0', 'unit_price_num': '915.53', 'discount_num': '10'}",2026-08-18T14:15:44
1,417,O000417,INVALID_UNIT_PRICE,"{'order_id': 'O000417', 'order_datetime': '2026-02-09 22:58:00', 'customer_id': 'C0021', 'product_id': 'P011', 'quantity': '3', 'unit_price': None, 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-02-10 23:59:00', 'source_batch': '1', '_row_number': '417', 'quantity_num': '3.0', 'unit_price_num': None, 'discount_num': '0'}",2026-08-18T14:15:44
2,8,O000428,UNKNOWN_PRODUCT_ID,"{'order_id': 'O000428', 'order_datetime': '2026-04-04 13:52:00', 'customer_id': 'C0150', 'product_id': 'P999', 'quantity': '4', 'unit_price': '450.41', 'discount_pct': '15', 'payment_method': 'PromptPay', 'sales_channel': 'Marketplace', 'updated_at': '2026-04-06 23:59:00', 'source_batch': '2', '_row_number': '8', 'quantity_num': '4.0', 'unit_price_num': '450.41', 'discount_num': '15'}",2026-08-18T14:15:45
2,25,O000445,INVALID_QUANTITY,"{'order_id': 'O000445', 'order_datetime': '2026-03-24 01:46:00', 'customer_id': 'C0015', 'product_id': 'P039', 'quantity': '-2', 'unit_price': '688.83', 'discount_pct': '0', 'payment_method': 'PromptPay', 'sales_channel': 'Store', 'updated_at': '2026-03-26 23:59:00', 'source_batch': '2', '_row_number': '25', 'quantity_num': '-2.0', 'unit_price_num': '688.83', 'discount_num': '0'}",2026-08-18T14:15:45
2,27,O000447,UNKNOWN_CUSTOMER_ID,"{'order_id': 'O000447', 'order_datetime': '2026-02-16 15:50:00', 'customer_id': 'C9999', 'product_id': 'P001', 'quantity': '4', 'unit_price': '29.67', 'discount_pct': '5', 'payment_method': 'PromptPay', 'sales_channel': 'Online', 'updated_at': '2026-02-18 23:59:00', 'source_batch': '2', '_row_number': '27', 'quantity_num': '4.0', 'unit_price_num': '29.67', 'discount_num': '5'}",2026-08-18T14:15:45
2,32,O000452,INVALID_QUANTITY_TYPE,"{'order_id': 'O000452', 'order_datetime': '2026-04-05 15:06:00', 'customer_id': 'C0126', 'product_id': 'P036', 'quantity': 'three', 'unit_price': '220.86', 'discount_pct': '0', 'payment_method': 'Credit Card', 'sales_channel': 'Store', 'updated_at': '2026-04-07 23:59:00', 'source_batch': '2', '_row_number': '32', 'quantity_num': None, 'unit_price_num': '220.86', 'discount_num': '0'}",2026-08-18T14:15:45
2,65,O000485,INVALID_ORDER_DATETIME,"{'order_id': 'O000485', 'order_datetime': None, 'customer_id': 'C0077', 'product_id': 'P010', 'quantity': '4', 'unit_price': '1366.97', 'discount_pct': '5', 'payment_method': 'Bank Transfer', 'sales_channel': 'Online', 'updated_at': '2026-05-05 23:59:00', 'source_batch': '2', '_row_number': '65', 'quantity_num': '4.0', 'unit_price_num': '1366.97', 'discount_num': '5'}",2026-08-18T14:15:45
2,78,O000498,MISSING_CUSTOMER_ID,"{'order_id': 'O000498', 'order_datetime': '2026-04-30 23:16:00', 'customer_id': None, 'product_id': 'P035', 'quantity': '3', 'unit_price': '997.99', 'discount_pct': '0', 'payment_method': 'Credit Card', 'sales_channel': 'Marketplace', 'updated_at': '2026-05-02 23:59:00', 'source_batch': '2', '_row_number': '78', 'quantity_num': '3.0', 'unit_price_num': '997.99', 'discount_num': '0'}",2026-08-18T14:15:45
2,85,O000505,INVALID_DISCOUNT,"{'order_id': 'O000505', 'order_datetime': '2026-03-25 23:29:00', 'customer_id': 'C0154', 'product_id': 'P009', 'quantity': '4', 'unit_price': '192.56', 'discount_pct': '120', 'payment_method': 'Cash', 'sales_channel': 'Marketplace', 'updated_at': '2026-03-27 23:59:00', 'source_batch': '2', '_row_number': '85', 'quantity_num': '4.0', 'unit_price_num': '192.56', 'discount_num': '120'}",2026-08-18T14:15:45
2,104,O000524,INVALID_ORDER_DATETIME,"{'order_id': 'O000524', 'order_datetime': None, 'customer_id': 'C0075', 'product_id': 'P009', 'quantity': '3', 'unit_price': '192.56', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-03-08 23:59:00', 'source_batch': '2', '_row_number': '104', 'quantity_num': '3.0', 'unit_price_num': '192.56', 'discount_num': '0'}",2026-08-18T14:15:45
2,114,O000534,INVALID_QUANTITY,"{'order_id': 'O000534', 'order_datetime': '2026-03-22 19:50:00', 'customer_id': 'C0044', 'product_id': 'P004', 'quantity': '-2', 'unit_price': '1451.77', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Online', 'updated_at': '2026-03-24 23:59:00', 'source_batch': '2', '_row_number': '114', 'quantity_num': '-2.0', 'unit_price_num': '1451.77', 'discount_num': '0'}",2026-08-18T14:15:45
2,115,O000535,UNKNOWN_PRODUCT_ID,"{'order_id': 'O000535', 'order_datetime': '2026-04-17 04:13:00', 'customer_id': 'C0100', 'product_id': 'P999', 'quantity': '5', 'unit_price': '649.9', 'discount_pct': '15', 'payment_method': 'Bank Transfer', 'sales_channel': 'Store', 'updated_at': '2026-04-19 23:59:00', 'source_batch': '2', '_row_number': '115', 'quantity_num': '5.0', 'unit_price_num': '649.9', 'discount_num': '15'}",2026-08-18T14:15:45
2,136,O000556,INVALID_UNIT_PRICE,"{'order_id': 'O000556', 'order_datetime': '2026-04-21 06:20:00', 'customer_id': 'C0177', 'product_id': 'P001', 'quantity': '6', 'unit_price': None, 'discount_pct': '0', 'payment_method': 'PromptPay', 'sales_channel': 'Store', 'updated_at': '2026-04-23 23:59:00', 'source_batch': '2', '_row_number': '136', 'quantity_num': '6.0', 'unit_price_num': None, 'discount_num': '0'}",2026-08-18T14:15:45
2,145,O000565,INVALID_QUANTITY_TYPE,"{'order_id': 'O000565', 'order_datetime': '2026-04-14 04:24:00', 'customer_id': 'C0009', 'product_id': 'P033', 'quantity': 'three', 'unit_price': '654.4', 'discount_pct': '5', 'payment_method': 'Cash', 'sales_channel': 'Marketplace', 'updated_at': '2026-04-16 23:59:00', 'source_batch': '2', '_row_number': '145', 'quantity_num': None, 'unit_price_num': '654.4', 'discount_num': '5'}",2026-08-18T14:15:45
2,161,O000581,MISSING_CUSTOMER_ID,"{'order_id': 'O000581', 'order_datetime': '2026-04-23 12:25:00', 'customer_id': None, 'product_id': 'P010', 'quantity': '3', 'unit_price': '1366.97', 'discount_pct': '15', 'payment_method': 'Credit Card', 'sales_channel': 'Online', 'updated_at': '2026-04-25 23:59:00', 'source_batch': '2', '_row_number': '161', 'quantity_num': '3.0', 'unit_price_num': '1366.97', 'discount_num': '15'}",2026-08-18T14:15:45
2,162,O000582,INVALID_ORDER_DATETIME,"{'order_id': 'O000582', 'order_datetime': None, 'customer_id': 'C0140', 'product_id': 'P009', 'quantity': '4', 'unit_price': '192.56', 'discount_pct': '0', 'payment_method': 'PromptPay', 'sales_channel': 'Online', 'updated_at': '2026-04-22 23:59:00', 'source_batch': '2', '_row_number': '162', 'quantity_num': '4.0', 'unit_price_num': '192.56', 'discount_num': '0'}",2026-08-18T14:15:45
2,176,O000596,UNKNOWN_CUSTOMER_ID,"{'order_id': 'O000596', 'order_datetime': '2026-03-31 05:33:00', 'customer_id': 'C9999', 'product_id': 'P036', 'quantity': '5', 'unit_price': '220.86', 'discount_pct': '0', 'payment_method': 'Cash', 'sales_channel': 'Online', 'updated_at': '2026-04-02 23:59:00', 'source_batch': '2', '_row_number': '176', 'quantity_num': '5.0', 'unit_price_num': '220.86', 'discount_num': '0'}",2026-08-18T14:15:45
2,186,O000606,INVALID_DISCOUNT,"{'order_id': 'O000606', 'order_datetime': '2026-03-22 11:21:00', 'customer_id': 'C0125', 'product_id': 'P042', 'quantity': '6', 'unit_price': '733.19', 'discount_pct': '120', 'payment_method': 'Credit Card', 'sales_channel': 'Store', 'updated_at': '2026-03-24 23:59:00', 'source_batch': '2', '_row_number': '186', 'quantity_num': '6.0', 'unit_price_num': '733.19', 'discount_num': '120'}",2026-08-18T14:15:45
2,203,O000623,INVALID_QUANTITY,"{'order_id': 'O000623', 'order_datetime': '2026-02-16 02:04:00', 'customer_id': 'C0086', 'product_id': 'P041', 'quantity': '-2', 'unit_price': '1291.92', 'discount_pct': '15', 'payment_method': 'Credit Card', 'sales_channel': 'Online', 'updated_at': '2026-02-18 23:59:00', 'source_batch': '2', '_row_number': '203', 'quantity_num': '-2.0', 'unit_price_num': '1291.92', 'discount_num': '15'}",2026-08-18T14:15:45
2,222,O000642,UNKNOWN_PRODUCT_ID,"{'order_id': 'O000642', 'order_datetime': '2026-02-17 10:10:00', 'customer_id': 'C0018', 'product_id': 'P999', 'quantity': '5', 'unit_price': '979.4', 'discount_pct': '5', 'payment_method': 'Credit Card', 'sales_channel': 'Online', 'updated_at': '2026-02-19 23:59:00', 'source_batch': '2', '_row_number': '222', 'quantity_num': '5.0', 'unit_price_num': '979.4', 'discount_num': '5'}",2026-08-18T14:15:45
2,235,O000655,INVALID_ORDER_DATETIME,"{'order_id': 'O000655', 'order_datetime': None, 'customer_id': 'C0147', 'product_id': 'P037', 'quantity': '3', 'unit_price': '185.91', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Online', 'updated_at': '2026-04-24 23:59:00', 'source_batch': '2', '_row_number': '235', 'quantity_num': '3.0', 'unit_price_num': '185.91', 'discount_num': '0'}",2026-08-18T14:15:45
2,244,O000664,MISSING_CUSTOMER_ID,"{'order_id': 'O000664', 'order_datetime': '2026-04-11 00:34:00', 'customer_id': None, 'product_id': 'P004', 'quantity': '3', 'unit_price': '1451.77', 'discount_pct': '15', 'payment_method': 'Bank Transfer', 'sales_channel': 'Store', 'updated_at': '2026-04-13 23:59:00', 'source_batch': '2', '_row_number': '244', 'quantity_num': '3.0', 'unit_price_num': '1451.77', 'discount_num': '15'}",2026-08-18T14:15:45
2,258,O000678,INVALID_QUANTITY_TYPE,"{'order_id': 'O000678', 'order_datetime': '2026-02-16 02:58:00', 'customer_id': 'C0137', 'product_id': 'P046', 'quantity': 'three', 'unit_price': '187.09', 'discount_pct': '0', 'payment_method': 'PromptPay', 'sales_channel': 'Store', 'updated_at': '2026-02-18 23:59:00', 'source_batch': '2', '_row_number': '258', 'quantity_num': None, 'unit_price_num': '187.09', 'discount_num': '0'}",2026-08-18T14:15:45
2,259,O000679,INVALID_ORDER_DATETIME,"{'order_id': 'O000679', 'order_datetime': None, 'customer_id': 'C0075', 'product_id': 'P040', 'quantity': '2', 'unit_price': '1472.44', 'discount_pct': '0', 'payment_method': 'PromptPay', 'sales_channel': 'Online', 'updated_at': '2026-04-04 23:59:00', 'source_batch': '2', '_row_number': '259', 'quantity_num': '2.0', 'unit_price_num': '1472.44', 'discount_num': '0'}",2026-08-18T14:15:45
2,275,O000695,INVALID_UNIT_PRICE,"{'order_id': 'O000695', 'order_datetime': '2026-04-06 11:55:00', 'customer_id': 'C0119', 'product_id': 'P017', 'quantity': '3', 'unit_price': None, 'discount_pct': '15', 'payment_method': 'Cash', 'sales_channel': 'Marketplace', 'updated_at': '2026-04-08 23:59:00', 'source_batch': '2', '_row_number': '275', 'quantity_num': '3.0', 'unit_price_num': None, 'discount_num': '15'}",2026-08-18T14:15:45
2,287,O000707,INVALID_DISCOUNT,"{'order_id': 'O000707', 'order_datetime': '2026-03-02 09:06:00', 'customer_id': 'C0079', 'product_id': 'P044', 'quantity': '2', 'unit_price': '766', 'discount_pct': '120', 'payment_method': 'Bank Transfer', 'sales_channel': 'Store', 'updated_at': '2026-03-04 23:59:00', 'source_batch': '2', '_row_number': '287', 'quantity_num': '2.0', 'unit_price_num': '766', 'discount_num': '120'}",2026-08-18T14:15:45
2,292,O000712,INVALID_QUANTITY,"{'order_id': 'O000712', 'order_datetime': '2026-02-15 22:17:00', 'customer_id': 'C0026', 'product_id': 'P040', 'quantity': '-2', 'unit_price': '1472.44', 'discount_pct': '10', 'payment_method': 'Bank Transfer', 'sales_channel': 'Store', 'updated_at': '2026-02-17 23:59:00', 'source_batch': '2', '_row_number': '292', 'quantity_num': '-2.0', 'unit_price_num': '1472.44', 'discount_num': '10'}",2026-08-18T14:15:45
2,325,O000745,UNKNOWN_CUSTOMER_ID,"{'order_id': 'O000745', 'order_datetime': '2026-02-22 01:04:00', 'customer_id': 'C9999', 'product_id': 'P021', 'quantity': '1', 'unit_price': '1114.51', 'discount_pct': '0', 'payment_method': 'PromptPay', 'sales_channel': 'Marketplace', 'updated_at': '2026-02-24 23:59:00', 'source_batch': '2', '_row_number': '325', 'quantity_num': '1.0', 'unit_price_num': '1114.51', 'discount_num': '0'}",2026-08-18T14:15:45
2,327,O000747,MISSING_CUSTOMER_ID,"{'order_id': 'O000747', 'order_datetime': '2026-04-07 20:13:00', 'customer_id': None, 'product_id': 'P014', 'quantity': '1', 'unit_price': '358.74', 'discount_pct': '0', 'payment_method': 'Credit Card', 'sales_channel': 'Store', 'updated_at': '2026-04-09 23:59:00', 'source_batch': '2', '_row_number': '327', 'quantity_num': '1.0', 'unit_price_num': '358.74', 'discount_num': '0'}",2026-08-18T14:15:45
2,329,O000749,UNKNOWN_PRODUCT_ID,"{'order_id': 'O000749', 'order_datetime': '2026-04-18 13:19:00', 'customer_id': 'C0180', 'product_id': 'P999', 'quantity': '1', 'unit_price': '204.81', 'discount_pct': '0', 'payment_method': 'Cash', 'sales_channel': 'Online', 'updated_at': '2026-04-20 23:59:00', 'source_batch': '2', '_row_number': '329', 'quantity_num': '1.0', 'unit_price_num': '204.81', 'discount_num': '0'}",2026-08-18T14:15:45
2,356,O000776,INVALID_ORDER_DATETIME,"{'order_id': 'O000776', 'order_datetime': None, 'customer_id': 'C0120', 'product_id': 'P047', 'quantity': '2', 'unit_price': '613.02', 'discount_pct': '0', 'payment_method': 'Cash', 'sales_channel': 'Online', 'updated_at': '2026-04-29 23:59:00', 'source_batch': '2', '_row_number': '356', 'quantity_num': '2.0', 'unit_price_num': '613.02', 'discount_num': '0'}",2026-08-18T14:15:45
2,366,O000786,INVALID_ORDER_DATETIME,"{'order_id': 'O000786', 'order_datetime': None, 'customer_id': 'C0044', 'product_id': 'P008', 'quantity': '6', 'unit_price': '292.37', 'discount_pct': '5', 'payment_method': 'Cash', 'sales_channel': 'Marketplace', 'updated_at': '2026-04-09 23:59:00', 'source_batch': '2', '_row_number': '366', 'quantity_num': '6.0', 'unit_price_num': '292.37', 'discount_num': '5'}",2026-08-18T14:15:45
2,371,O000791,INVALID_QUANTITY_TYPE,"{'order_id': 'O000791', 'order_datetime': '2026-04-11 13:31:00', 'customer_id': 'C0058', 'product_id': 'P040', 'quantity': 'three', 'unit_price': '1472.44', 'discount_pct': '0', 'payment_method': 'Credit Card', 'sales_channel': 'Store', 'updated_at': '2026-04-13 23:59:00', 'source_batch': '2', '_row_number': '371', 'quantity_num': None, 'unit_price_num': '1472.44', 'discount_num': '0'}",2026-08-18T14:15:45
2,381,O000801,INVALID_QUANTITY,"{'order_id': 'O000801', 'order_datetime': '2026-04-05 07:59:00', 'customer_id': 'C0030', 'product_id': 'P044', 'quantity': '-2', 'unit_price': '766', 'discount_pct': '0', 'payment_method': 'Credit Card', 'sales_channel': 'Marketplace', 'updated_at': '2026-04-07 23:59:00', 'source_batch': '2', '_row_number': '381', 'quantity_num': '-2.0', 'unit_price_num': '766', 'discount_num': '0'}",2026-08-18T14:15:45
2,388,O000808,INVALID_DISCOUNT,"{'order_id': 'O000808', 'order_datetime': '2026-02-20 13:39:00', 'customer_id': 'C0168', 'product_id': 'P008', 'quantity': '5', 'unit_price': '292.37', 'discount_pct': '120', 'payment_method': 'Cash', 'sales_channel': 'Store', 'updated_at': '2026-02-22 23:59:00', 'source_batch': '2', '_row_number': '388', 'quantity_num': '5.0', 'unit_price_num': '292.37', 'discount_num': '120'}",2026-08-18T14:15:45
2,410,O000830,MISSING_CUSTOMER_ID,"{'order_id': 'O000830', 'order_datetime': '2026-04-08 01:48:00', 'customer_id': None, 'product_id': 'P009', 'quantity': '1', 'unit_price': '192.56', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Online', 'updated_at': '2026-04-10 23:59:00', 'source_batch': '2', '_row_number': '410', 'quantity_num': '1.0', 'unit_price_num': '192.56', 'discount_num': '0'}",2026-08-18T14:15:45
2,414,O000834,INVALID_UNIT_PRICE,"{'order_id': 'O000834', 'order_datetime': '2026-04-30 17:12:00', 'customer_id': 'C0058', 'product_id': 'P032', 'quantity': '3', 'unit_price': None, 'discount_pct': '10', 'payment_method': 'Cash', 'sales_channel': 'Online', 'updated_at': '2026-05-02 23:59:00', 'source_batch': '2', '_row_number': '414', 'quantity_num': '3.0', 'unit_price_num': None, 'discount_num': '10'}",2026-08-18T14:15:45
2,421,O000428,UNKNOWN_PRODUCT_ID,"{'order_id': 'O000428', 'order_datetime': '2026-04-04 13:52:00', 'customer_id': 'C0150', 'product_id': 'P999', 'quantity': '4', 'unit_price': '450.41', 'discount_pct': '15', 'payment_method': 'PromptPay', 'sales_channel': 'Marketplace', 'updated_at': '2026-04-06 23:59:00', 'source_batch': '2', '_row_number': '421', 'quantity_num': '4.0', 'unit_price_num': '450.41', 'discount_num': '15'}",2026-08-18T14:15:45
2,422,O000445,INVALID_QUANTITY,"{'order_id': 'O000445', 'order_datetime': '2026-03-24 01:46:00', 'customer_id': 'C0015', 'product_id': 'P039', 'quantity': '-2', 'unit_price': '688.83', 'discount_pct': '0', 'payment_method': 'PromptPay', 'sales_channel': 'Store', 'updated_at': '2026-03-26 23:59:00', 'source_batch': '2', '_row_number': '422', 'quantity_num': '-2.0', 'unit_price_num': '688.83', 'discount_num': '0'}",2026-08-18T14:15:45
3,16,O000856,UNKNOWN_PRODUCT_ID,"{'order_id': 'O000856', 'order_datetime': '2026-05-15 06:36:00', 'customer_id': 'C0089', 'product_id': 'P999', 'quantity': '6', 'unit_price': '915.53', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-05-18 23:59:00', 'source_batch': '3', '_row_number': '16', 'quantity_num': '6.0', 'unit_price_num': '915.53', 'discount_num': '0'}",2026-08-18T14:15:45
3,33,O000873,INVALID_ORDER_DATETIME,"{'order_id': 'O000873', 'order_datetime': None, 'customer_id': 'C0109', 'product_id': 'P001', 'quantity': '6', 'unit_price': '29.67', 'discount_pct': '5', 'payment_method': 'PromptPay', 'sales_channel': 'Marketplace', 'updated_at': '2026-06-09 23:59:00', 'source_batch': '3', '_row_number': '33', 'quantity_num': '6.0', 'unit_price_num': '29.67', 'discount_num': '5'}",2026-08-18T14:15:45
3,50,O000890,INVALID_QUANTITY,"{'order_id': 'O000890', 'order_datetime': '2026-05-28 01:59:00', 'customer_id': 'C0061', 'product_id': 'P015', 'quantity': '-2', 'unit_price': '320.33', 'discount_pct': '15', 'payment_method': 'Bank Transfer', 'sales_channel': 'Store', 'updated_at': '2026-05-31 23:59:00', 'source_batch': '3', '_row_number': '50', 'quantity_num': '-2.0', 'unit_price_num': '320.33', 'discount_num': '15'}",2026-08-18T14:15:45
3,54,O000894,UNKNOWN_CUSTOMER_ID,"{'order_id': 'O000894', 'order_datetime': '2026-04-28 09:49:00', 'customer_id': 'C9999', 'product_id': 'P022', 'quantity': '5', 'unit_price': '840.27', 'discount_pct': '10', 'payment_method': 'Bank Transfer', 'sales_channel': 'Online', 'updated_at': '2026-05-01 23:59:00', 'source_batch': '3', '_row_number': '54', 'quantity_num': '5.0', 'unit_price_num': '840.27', 'discount_num': '10'}",2026-08-18T14:15:45
3,64,O000904,INVALID_QUANTITY_TYPE,"{'order_id': 'O000904', 'order_datetime': '2026-06-16 06:47:00', 'customer_id': 'C0152', 'product_id': 'P033', 'quantity': 'three', 'unit_price': '654.4', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-06-19 23:59:00', 'source_batch': '3', '_row_number': '64', 'quantity_num': None, 'unit_price_num': '654.4', 'discount_num': '0'}",2026-08-18T14:15:45
3,69,O000909,INVALID_DISCOUNT,"{'order_id': 'O000909', 'order_datetime': '2026-06-10 21:37:00', 'customer_id': 'C0058', 'product_id': 'P009', 'quantity': '1', 'unit_price': '192.56', 'discount_pct': '120', 'payment_method': 'PromptPay', 'sales_channel': 'Marketplace', 'updated_at': '2026-06-13 23:59:00', 'source_batch': '3', '_row_number': '69', 'quantity_num': '1.0', 'unit_price_num': '192.56', 'discount_num': '120'}",2026-08-18T14:15:45
3,73,O000913,MISSING_CUSTOMER_ID,"{'order_id': 'O000913', 'order_datetime': '2026-05-26 00:19:00', 'customer_id': None, 'product_id': 'P023', 'quantity': '5', 'unit_price': '784.71', 'discount_pct': '5', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-05-29 23:59:00', 'source_batch': '3', '_row_number': '73', 'quantity_num': '5.0', 'unit_price_num': '784.71', 'discount_num': '5'}",2026-08-18T14:15:45
3,77,O000917,INVALID_ORDER_DATETIME,"{'order_id': 'O000917', 'order_datetime': None, 'customer_id': 'C0032', 'product_id': 'P022', 'quantity': '3', 'unit_price': '840.27', 'discount_pct': '0', 'payment_method': 'Credit Card', 'sales_channel': 'Store', 'updated_at': '2026-05-10 23:59:00', 'source_batch': '3', '_row_number': '77', 'quantity_num': '3.0', 'unit_price_num': '840.27', 'discount_num': '0'}",2026-08-18T14:15:45
3,123,O000963,UNKNOWN_PRODUCT_ID,"{'order_id': 'O000963', 'order_datetime': '2026-05-20 19:21:00', 'customer_id': 'C0069', 'product_id': 'P999', 'quantity': '1', 'unit_price': '549.89', 'discount_pct': '0', 'payment_method': 'Cash', 'sales_channel': 'Online', 'updated_at': '2026-05-23 23:59:00', 'source_batch': '3', '_row_number': '123', 'quantity_num': '1.0', 'unit_price_num': '549.89', 'discount_num': '0'}",2026-08-18T14:15:45
3,130,O000970,INVALID_ORDER_DATETIME,"{'order_id': 'O000970', 'order_datetime': None, 'customer_id': 'C0040', 'product_id': 'P040', 'quantity': '2', 'unit_price': '1472.44', 'discount_pct': '0', 'payment_method': 'Cash', 'sales_channel': 'Online', 'updated_at': '2026-06-20 23:59:00', 'source_batch': '3', '_row_number': '130', 'quantity_num': '2.0', 'unit_price_num': '1472.44', 'discount_num': '0'}",2026-08-18T14:15:45
3,133,O000973,INVALID_UNIT_PRICE,"{'order_id': 'O000973', 'order_datetime': '2026-06-16 00:22:00', 'customer_id': 'C0055', 'product_id': 'P043', 'quantity': '2', 'unit_price': None, 'discount_pct': '10', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-06-19 23:59:00', 'source_batch': '3', '_row_number': '133', 'quantity_num': '2.0', 'unit_price_num': None, 'discount_num': '10'}",2026-08-18T14:15:45
3,139,O000979,INVALID_QUANTITY,"{'order_id': 'O000979', 'order_datetime': '2026-04-16 01:32:00', 'customer_id': 'C0049', 'product_id': 'P047', 'quantity': '-2', 'unit_price': '613.02', 'discount_pct': '0', 'payment_method': 'Cash', 'sales_channel': 'Store', 'updated_at': '2026-04-19 23:59:00', 'source_batch': '3', '_row_number': '139', 'quantity_num': '-2.0', 'unit_price_num': '613.02', 'discount_num': '0'}",2026-08-18T14:15:45
3,156,O000996,MISSING_CUSTOMER_ID,"{'order_id': 'O000996', 'order_datetime': '2026-05-04 19:07:00', 'customer_id': None, 'product_id': 'P035', 'quantity': '4', 'unit_price': '997.99', 'discount_pct': '0', 'payment_method': 'Cash', 'sales_channel': 'Online', 'updated_at': '2026-05-07 23:59:00', 'source_batch': '3', '_row_number': '156', 'quantity_num': '4.0', 'unit_price_num': '997.99', 'discount_num': '0'}",2026-08-18T14:15:45
3,170,O001010,INVALID_DISCOUNT,"{'order_id': 'O001010', 'order_datetime': '2026-04-17 03:46:00', 'customer_id': 'C0102', 'product_id': 'P020', 'quantity': '2', 'unit_price': '62.79', 'discount_pct': '120', 'payment_method': 'PromptPay', 'sales_channel': 'Marketplace', 'updated_at': '2026-04-20 23:59:00', 'source_batch': '3', '_row_number': '170', 'quantity_num': '2.0', 'unit_price_num': '62.79', 'discount_num': '120'}",2026-08-18T14:15:45
3,177,O001017,INVALID_QUANTITY_TYPE,"{'order_id': 'O001017', 'order_datetime': '2026-05-31 23:42:00', 'customer_id': 'C0010', 'product_id': 'P009', 'quantity': 'three', 'unit_price': '192.56', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-06-03 23:59:00', 'source_batch': '3', '_row_number': '177', 'quantity_num': None, 'unit_price_num': '192.56', 'discount_num': '0'}",2026-08-18T14:15:45
3,203,O001043,UNKNOWN_CUSTOMER_ID,"{'order_id': 'O001043', 'order_datetime': '2026-04-07 15:03:00', 'customer_id': 'C9999', 'product_id': 'P029', 'quantity': '5', 'unit_price': '450.41', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Store', 'updated_at': '2026-04-10 23:59:00', 'source_batch': '3', '_row_number': '203', 'quantity_num': '5.0', 'unit_price_num': '450.41', 'discount_num': '0'}",2026-08-18T14:15:45
3,208,O001048,INVALID_ORDER_DATETIME,"{'order_id': 'O001048', 'order_datetime': None, 'customer_id': 'C0023', 'product_id': 'P037', 'quantity': '2', 'unit_price': '185.91', 'discount_pct': '0', 'payment_method': 'Cash', 'sales_channel': 'Store', 'updated_at': '2026-06-18 23:59:00', 'source_batch': '3', '_row_number': '208', 'quantity_num': '2.0', 'unit_price_num': '185.91', 'discount_num': '0'}",2026-08-18T14:15:45
3,227,O001067,INVALID_ORDER_DATETIME,"{'order_id': 'O001067', 'order_datetime': None, 'customer_id': 'C0080', 'product_id': 'P042', 'quantity': '6', 'unit_price': '733.19', 'discount_pct': '15', 'payment_method': 'Credit Card', 'sales_channel': 'Marketplace', 'updated_at': '2026-04-28 23:59:00', 'source_batch': '3', '_row_number': '227', 'quantity_num': '6.0', 'unit_price_num': '733.19', 'discount_num': '15'}",2026-08-18T14:15:45
3,228,O001068,INVALID_QUANTITY,"{'order_id': 'O001068', 'order_datetime': '2026-04-20 01:42:00', 'customer_id': 'C0145', 'product_id': 'P042', 'quantity': '-2', 'unit_price': '733.19', 'discount_pct': '15', 'payment_method': 'Bank Transfer', 'sales_channel': 'Online', 'updated_at': '2026-04-23 23:59:00', 'source_batch': '3', '_row_number': '228', 'quantity_num': '-2.0', 'unit_price_num': '733.19', 'discount_num': '15'}",2026-08-18T14:15:45
3,230,O001070,UNKNOWN_PRODUCT_ID,"{'order_id': 'O001070', 'order_datetime': '2026-05-13 06:50:00', 'customer_id': 'C0023', 'product_id': 'P999', 'quantity': '2', 'unit_price': '840.27', 'discount_pct': '15', 'payment_method': 'Cash', 'sales_channel': 'Store', 'updated_at': '2026-05-16 23:59:00', 'source_batch': '3', '_row_number': '230', 'quantity_num': '2.0', 'unit_price_num': '840.27', 'discount_num': '15'}",2026-08-18T14:15:45
3,239,O001079,MISSING_CUSTOMER_ID,"{'order_id': 'O001079', 'order_datetime': '2026-06-12 04:11:00', 'customer_id': None, 'product_id': 'P044', 'quantity': '2', 'unit_price': '766', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-06-15 23:59:00', 'source_batch': '3', '_row_number': '239', 'quantity_num': '2.0', 'unit_price_num': '766', 'discount_num': '0'}",2026-08-18T14:15:45
